Filename,Timestamp,GT_Lat,GT_Lon,Pred_Lat,Pred_Lon,ClassName,Confidence,Distance_km
2015_11_08_3DIMG_08NOV2015_0400_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,"8-NOV-2015, 0400 UTC",23.9059906,55.25318527,23.83988762,55.21725082,ESCS,0.93,8.2084
2014_10_27_3DIMG_27OCT2014_0000_L1C_SGP_V01R00_B3_event7_SCS_AS.png,"27-OCT-2014, 0000 UTC",21.90836716,61.9732132,21.90836716,62.04508209,SCS,0.94,7.4143
2020_05_18_3DIMG_18MAY2020_0100_L1C_SGP_V01R00_B3_event1_ESCS_BOB.png,"18-MAY-2020, 0100 UTC",23.4093895,86.2299881,23.30984306,86.12218475,ESCS,0.78,15.6085
2020_10_22_3DIMG_22OCT2020_1000_L1C_SGP_V01R00_B3_event6_D_BOB.png,"22-OCT-2020, 1000 UTC",17.31196785,87.1643219,17.41551018,87.23619843,D,0.92,13.8111
2020_12_03_3DIMG_03DEC2020_2300_L1C_SGP_V01R00_B3_event9_DD_BOB.png,"3-DEC-2020, 2300 UTC",27.19830132,78.57563019,27.10184669,79.04279327,DD,0.91,47.4504
2019_11_06_3DIMG_06NOV2019_0400_L1C_SGP_V01R00_B3_event8_SCS_AS.png,"6-NOV-2019, 0400 UTC",17.00098991,66.32146454,17.13926888,66.50114441,SCS,0.93,24.5194
2014_10_12_3DIMG_12OCT2014_2230_L1C_SGP_V01R00_B3_event6_DD_BOB.png,"12-OCT-2014, 2230 UTC",17.69132996,81.88173676,17.41551018,81.77393341,CS,0.4,32.7301
2017_06_12_3DIMG_12JUN2017_0430_L1C_SGP_V01R00_B3_event3_DD_BOB.png,"12-JUN-2017, 0430 UTC",13.40688992,90.57823944,13.47724819,90.54230499,DD,0.9,8.7356
2016_11_03_3DIMG_03NOV2016_2200_L1C_SGP_V01R00_B3_event7_D_BOB.png,"3-NOV-2016, 2200 UTC",21.53895569,84.82849121,21.53895569,84.72068024,D,0.94,11.1509
2016_08_10_3DIMG_10AUG2016_1200_L1C_SGP_V01R00_B3_event4_DD_BOB.png,"10-AUG-2016, 1200 UTC",13.19568825,89.06893158,13.01954556,88.92518616,DD,0.92,25.0192
2015_06_10_3DIMG_10JUN2015_1500_L1C_SGP_V01R00_B3_event1_CS_AS.png,"10-JUN-2015, 1500 UTC",15.85632515,60.787323,15.78673458,60.64358139,CS,0.93,17.215
2014_01_06_3DIMG_06JAN2014_1200_L1C_SGP_V01R00_B3_event1_D_BOB.png,"6-JAN-2014, 1200 UTC",27.48715973,80.58804321,27.58327484,80.40836334,D,0.92,20.6904
2016_10_24_3DIMG_24OCT2016_1300_L1C_SGP_V01R00_B3_event6_DD_BOB.png,"24-OCT-2016, 1300 UTC",20.05191422,92.5906601,19.98397255,92.5906601,DD,0.92,7.5548
2014_10_09_3DIMG_09OCT2014_1430_L1C_SGP_V01R00_B3_event6_SCS_BOB.png,"9-OCT-2014, 1430 UTC",22.54415512,88.13459778,22.34369469,88.20646667,SCS,0.93,23.4821
2023_02_01_3DIMG_01FEB2023_2000_L1C_SGP_V01R00_B3_event1_D_BOB.png,"1-FEB-2023, 2000 UTC",28.22187042,81.84580231,27.74328041,80.87553406,D,0.26,109.1299
2020_05_17_3DIMG_17MAY2020_0330_L1C_SGP_V01R00_B3_event1_SCS_BOB.png,"17-MAY-2020, 0330 UTC",25.08993149,86.01437378,24.95894241,85.76282501,SCS,0.93,29.2323
2015_07_11_3DIMG_11JUL2015_2200_L1C_SGP_V01R00_B3_event4_D_AS.png,"11-JUL-2015, 2200 UTC",9.864494324,78.43188477,9.793203354,77.9287796,D,0.84,55.6887
2020_12_02_3DIMG_02DEC2020_0700_L1C_SGP_V01R00_B3_event9_CS_BOB.png,"2-DEC-2020, 0700 UTC",27.48715973,82.06141663,27.35887146,81.9176712,CS,0.93,20.1192
2019_11_09_3DIMG_09NOV2019_0330_L1C_SGP_V01R00_B3_event9_VSCS_BOB.png,"9-NOV-2019, 0330 UTC",16.30806732,87.59555817,16.48153496,87.81117249,VSCS,0.93,30.0179
2015_06_23_3DIMG_23JUN2015_1500_L1C_SGP_V01R00_B3_event3_DD_AS.png,"23-JUN-2015, 1500 UTC",15.4384203,71.31656647,15.22914696,71.28062439,DD,0.94,23.5872
2018_10_10_3DIMG_10OCT2018_1200_L1C_SGP_V01R00_B3_event11_VSCS_AS.png,"10-OCT-2018, 1200 UTC",22.31025696,58.55929565,22.10945702,58.30774307,VSCS,0.94,34.1927
2020_12_02_3DIMG_02DEC2020_0230_L1C_SGP_V01R00_B3_event9_CS_BOB.png,"2-DEC-2020, 0230 UTC",27.55124664,82.56452179,27.35887146,82.52858734,CS,0.94,21.683
2019_01_04_3DIMG_04JAN2019_1500_L1C_SGP_V01R00_B3_event1_CS_BOB.png,"4-JAN-2019, 1500 UTC",27.64730644,99.49036407,27.55124664,99.74191284,CS,0.92,26.9915
2015_07_11_3DIMG_11JUL2015_0430_L1C_SGP_V01R00_B3_event4_D_AS.png,"11-JUL-2015, 0430 UTC",12.34906006,80.51617432,12.03084755,79.36621857,D,0.89,129.8979
2014_10_11_3DIMG_11OCT2014_1530_L1C_SGP_V01R00_B3_event6_ESCS_BOB.png,"11-OCT-2014, 1530 UTC",20.52666664,84.75661469,20.45893669,84.72068024,ESCS,0.94,8.41
2019_12_09_3DIMG_09DEC2019_0600_L1C_SGP_V01R00_B3_event12_DD_AS.png,"9-DEC-2019, 0600 UTC",25.84035873,59.3858223,25.74274635,59.3858223,DD,0.9,10.854
2018_11_12_3DIMG_12NOV2018_1830_L1C_SGP_V01R00_B3_event13_CS_BOB.png,"12-NOV-2018, 1830 UTC",23.4093895,87.48774719,23.07727051,87.52368164,CS,0.93,37.112
2019_11_06_3DIMG_06NOV2019_0930_L1C_SGP_V01R00_B3_event9_DD_BOB.png,"6-NOV-2019, 0930 UTC",23.14376259,89.32048035,23.30984306,89.39235687,DD,0.92,19.8742
2014_01_06_3DIMG_06JAN2014_2030_L1C_SGP_V01R00_B3_event1_D_BOB.png,"6-JAN-2014, 2030 UTC",27.96689034,80.15681458,28.03069115,80.33649445,D,0.91,19.0141
2014_08_05_3DIMG_05AUG2014_0200_L1C_SGP_V01R00_B3_event5_D_BOB.png,"5-AUG-2014, 0200 UTC",12.13696194,80.55210876,12.03084755,80.91146851,D,0.91,40.8163
2023_10_22_3DIMG_22OCT2023_0300_L1C_SGP_V01R00_B3_event6_ESCS_AS.png,"22-OCT-2023, 0300 UTC",24.26894379,55.36099243,24.07109642,55.32505798,ESCS,0.91,22.2996
2016_10_26_3DIMG_26OCT2016_0000_L1C_SGP_V01R00_B3_event6_CS_BOB.png,"26-OCT-2016, 0000 UTC",20.15377045,88.96112061,20.1877079,88.92518616,CS,0.92,5.3205
2018_11_12_3DIMG_12NOV2018_1200_L1C_SGP_V01R00_B3_event13_CS_BOB.png,"12-NOV-2018, 1200 UTC",24.00507927,87.27213287,23.80682182,87.27213287,CS,0.92,22.0452
2013_11_26_3DIMG_26NOV2013_0330_L1C_SGP_V01R00_B3_event9_VSCS_BOB.png,"26-NOV-2013, 0330 UTC",24.10409355,89.93139648,24.03809357,89.89546204,VSCS,0.93,8.1957
2019_12_06_3DIMG_06DEC2019_1530_L1C_SGP_V01R00_B3_event10_CS_AS.png,"6-DEC-2019, 1530 UTC",28.44447517,51.73146057,28.1263237,51.69552612,CS,0.92,35.5514
2017_12_03_3DIMG_03DEC2017_0530_L1C_SGP_V01R00_B3_event9_VSCS_AS.png,"3-DEC-2017, 0530 UTC",24.30188751,68.87291718,24.36774826,68.65730286,VSCS,0.93,23.04
2019_12_09_3DIMG_09DEC2019_1200_L1C_SGP_V01R00_B3_event12_D_AS.png,"9-DEC-2019, 1200 UTC",25.84035873,58.45148468,25.77529335,58.30774307,D,0.93,16.1056
2014_08_04_3DIMG_04AUG2014_1300_L1C_SGP_V01R00_B3_event5_DD_BOB.png,"4-AUG-2014, 1300 UTC",14.46002579,86.08624268,14.53005886,86.12218475,DD,0.92,8.6957
2016_11_05_3DIMG_05NOV2016_0230_L1C_SGP_V01R00_B3_event7_D_BOB.png,"5-NOV-2016, 0230 UTC",18.5504837,86.84090424,18.68754768,86.58934784,D,0.92,30.5769
2014_10_09_3DIMG_09OCT2014_0432_L1C_SGP_V01R00_B3_event6_SCS_BOB.png,"9-OCT-2014, 0432 UTC",22.81097603,88.85331726,22.81097603,88.74550629,SCS,0.93,11.0504
2016_08_18_3DIMG_18AUG2016_0400_L1C_SGP_V01R00_B3_event5_DD_BOB.png,"18-AUG-2016, 0400 UTC",12.56098557,84.75661469,12.70217037,84.93629456,D,0.93,25.031
2022_12_06_3DIMG_06DEC2022_1230_L1C_SGP_V01R00_B3_event13_D_BOB.png,"6-DEC-2022, 1230 UTC",27.96689034,88.09866333,27.99879646,88.13459778,D,0.91,5.0038
2018_05_17_3DIMG_17MAY2018_1430_L1C_SGP_V01R00_B3_event2_CS_AS.png,"17-MAY-2018, 1430 UTC",23.6082592,47.81443787,23.47571373,48.4972229,CS,0.92,71.1463
2022_11_21_3DIMG_21NOV2022_0230_L1C_SGP_V01R00_B3_event12_D_BOB.png,"21-NOV-2022, 0230 UTC",24.49937057,84.00196075,24.10409355,83.64260101,D,0.93,57.08
2019_10_30_3DIMG_30OCT2019_1059_L1C_SGP_V01R00_B3_event7_VSCS_AS_event8_DD-CS_AS.png,"30-OCT-2019, 1059 UTC",17.69132996,61.54198074,27.03749657,74.55080414,D,0.89,1691.8607
2016_12_13_3DIMG_13DEC2016_0000_L1C_SGP_V01R00_B3_event9_D_BOB.png,"13-DEC-2016, 0000 UTC",24.10409355,78.00065613,24.07109642,78.57563019,D,0.92,58.4821
2014_10_07_3DIMG_07OCT2014_0432_L1C_SGP_V01R00_B3_event6_D_BOB.png,"7-OCT-2014, 0432 UTC",24.89339447,94.89055634,24.86060715,94.89055634,D,0.92,3.6458
2015_11_03_3DIMG_03NOV2015_1300_L1C_SGP_V01R00_B3_event10_CS_AS.png,"3-NOV-2015, 1300 UTC",22.4439621,47.20352936,22.54415512,48.53315735,CS,0.92,137.0526
2015_07_11_3DIMG_11JUL2015_2300_L1C_SGP_V01R00_B3_event4_D_AS.png,"11-JUL-2015, 2300 UTC",9.293740273,78.32407379,9.22232914,77.74909973,D,0.9,63.599
2019_10_27_3DIMG_27OCT2019_1500_L1C_SGP_V01R00_B3_event7_SuCS_AS.png,"27-OCT-2019, 1500 UTC",19.26881409,66.50114441,18.99553299,66.50114441,SuCS,0.96,30.3875
2019_06_11_3DIMG_11JUN2019_0300_L1C_SGP_V01R00_B3_event3_CS_AS.png,"11-JUN-2019, 0300 UTC",21.74057198,70.56190491,21.67339897,70.31035614,CS,0.93,27.0396
2015_07_10_3DIMG_10JUL2015_2230_L1C_SGP_V01R00_B3_event4_D_AS.png,"10-JUL-2015, 2230 UTC",12.66688156,80.76772308,12.80800724,79.22247314,D,0.82,168.3282
2017_11_16_3DIMG_16NOV2017_2100_L1C_SGP_V01R00_B3_event8_D_BOB.png,"16-NOV-2017, 2100 UTC",18.13862228,85.65501404,18.13862228,85.51126862,D,0.91,15.1895
2013_11_20_3DIMG_20NOV2013_0700_L1C_SGP_V01R00_B3_event8_CS_BOB.png,"20-NOV-2013, 0700 UTC",21.53895569,83.96602631,21.40438843,84.0378952,CS,0.93,16.7094
2021_09_27_3DIMG_27SEP2021_0530_L1C_SGP_V01R00_B3_event5_DD_BOB.png,"27-SEP-2021, 0530 UTC",18.31035233,82.06141663,18.27602005,81.98954773,DD,0.92,8.4938
2013_12_10_3DIMG_10DEC2013_1600_L1C_SGP_V01R00_B3_event10_SCS_BOB.png,"10-DEC-2013, 1600 UTC",21.67339897,84.72068024,21.43804169,84.86442566,SCS,0.93,30.098
2013_11_13_3DIMG_13NOV2013_0800_L1C_SGP_V01R00_B3_event7_D_BOB.png,"13-NOV-2013, 0800 UTC",24.99170303,86.01437378,24.95894241,86.01437378,D,0.91,3.6428
2023_06_17_3DIMG_17JUN2023_1230_L1C_SGP_V01R00_B3_event3_D_AS.png,"17-JUN-2023, 1230 UTC",10.86087418,72.53838348,11.18043995,72.75400543,VSCS,0.35,42.6206
2019_10_30_3DIMG_30OCT2019_0100_L1C_SGP_V01R00_B3_event7_VSCS_AS_event8_D_AS.png,"30-OCT-2019, 0100 UTC",17.13926888,62.18882751,16.82799911,62.69192886,VSCS,0.88,63.7219
2022_03_21_3DIMG_21MAR2022_1030_L1C_SGP_V01R00_B3_event2_DD_BOB.png,"21-MAR-2022, 1030 UTC",23.50886154,93.95622253,23.11052132,93.95622253,DD,0.92,44.2934
2023_06_12_3DIMG_12JUN2023_2100_L1C_SGP_V01R00_B3_event3_VSCS_AS.png,"12-JUN-2023, 2100 UTC",16.48153496,67.14798737,16.13444328,67.11205292,ESCS,0.53,38.7849
2017_12_09_3DIMG_09DEC2017_0600_L1C_SGP_V01R00_B3_event10_D_BOB.png,"9-DEC-2017, 0600 UTC",17.27744102,86.66122437,17.1738205,86.98464203,D,0.91,36.2303
2018_03_14_3DIMG_14MAR2018_1030_L1C_SGP_V01R00_B3_event1_D_AS.png,"14-MAR-2018, 1030 UTC",27.74328041,72.96961975,27.80721664,73.14929962,D,0.91,19.0535
2020_06_01_3DIMG_01JUN2020_0900_L1C_SGP_V01R00_B3_event3_D_AS.png,"1-JUN-2020, 0900 UTC",22.74431992,71.20875549,22.41054726,70.84939575,D,0.9,52.3334
2023_12_02_3DIMG_02DEC2023_1630_L1C_SGP_V01R00_B3_event9_DD_BOB.png,"2-DEC-2023, 1630 UTC",25.44942284,82.81607056,24.95894241,82.78013611,D,0.65,54.6586
2022_12_06_3DIMG_06DEC2022_1400_L1C_SGP_V01R00_B3_event13_D_BOB.png,"6-DEC-2022, 1400 UTC",27.93497467,87.81117249,28.15818214,87.81117249,D,0.66,24.8195
2016_07_06_3DIMG_06JUL2016_0800_L1C_SGP_V01R00_B3_event3_D_AS.png,"6-JUL-2016, 0800 UTC",11.71225357,81.3067627,11.49965,79.58183289,D,0.84,189.3629
2019_11_08_3DIMG_08NOV2019_2230_L1C_SGP_V01R00_B3_event9_VSCS_BOB.png,"8-NOV-2019, 2230 UTC",16.93181229,87.66742706,17.00098991,87.84710693,VSCS,0.92,20.6
2022_05_10_3DIMG_10MAY2022_0000_L1C_SGP_V01R00_B3_event3_SCS_BOB.png,"10-MAY-2022, 0000 UTC",21.43804169,84.61286926,21.23600197,84.32538605,SCS,0.95,37.3001
2013_11_25_3DIMG_25NOV2013_1500_L1C_SGP_V01R00_B3_event9_SCS_BOB.png,"25-NOV-2013, 1500 UTC",24.10409355,91.00947571,24.26894379,91.18915558,SCS,0.9,25.8492
2019_06_11_3DIMG_11JUN2019_0000_L1C_SGP_V01R00_B3_event3_CS_AS.png,"11-JUN-2019, 0000 UTC",22.00894737,70.56190491,22.04245758,70.38222504,CS,0.94,18.8924
2021_10_03_3DIMG_03OCT2021_1530_L1C_SGP_V01R00_B3_event6_SCS_AS.png,"3-OCT-2021, 1530 UTC",12.63158798,57.58902359,12.49036312,57.55308533,SCS,0.93,16.1807
2022_03_22_3DIMG_22MAR2022_1400_L1C_SGP_V01R00_B3_event2_D_BOB.png,"22-MAR-2022, 1400 UTC",19.84800148,94.3874588,19.71191216,94.24371338,D,0.92,21.3357
2018_09_20_3DIMG_20SEP2018_0500_L1C_SGP_V01R00_B3_event10_DD_BOB.png,"20-SEP-2018, 0500 UTC",19.23467827,86.84090424,19.26881409,86.80496216,DD,0.91,5.352
2018_05_23_3DIMG_23MAY2018_0430_L1C_SGP_V01R00_B3_event3_SCS_AS.png,"23-MAY-2018, 0430 UTC",25.18808174,55.90003204,25.15537262,55.68441772,SCS,0.92,22.0012
2020_12_01_3DIMG_01DEC2020_1700_L1C_SGP_V01R00_B3_event9_CS_BOB.png,"1-DEC-2020, 1700 UTC",28.1263237,84.2894516,28.03069115,84.25350952,CS,0.92,11.2033
2023_11_17_3DIMG_17NOV2023_0530_L1C_SGP_V01R00_B3_event8_CS_BOB.png,"17-NOV-2023, 0530 UTC",15.57781792,89.39235687,14.7050457,90.29075623,CS,0.39,136.8089
2021_05_26_3DIMG_26MAY2021_1400_L1C_SGP_V01R00_B3_event3_CS_BOB.png,"26-MAY-2021, 1400 UTC",14.63506794,86.30186462,14.49504471,86.40966797,CS,0.86,19.4172
2015_11_07_3DIMG_07NOV2015_0830_L1C_SGP_V01R00_B3_event11_SCS_AS.png,"7-NOV-2015, 0830 UTC",23.93902779,58.84678268,23.9059906,58.70303726,SCS,0.92,15.0654
2013_11_13_3DIMG_13NOV2013_0700_L1C_SGP_V01R00_B3_event7_D_BOB.png,"13-NOV-2013, 0700 UTC",24.99170303,86.01437378,25.05719757,85.94250488,D,0.92,10.27
2019_10_25_3DIMG_25OCT2019_0700_L1C_SGP_V01R00_B3_event7_CS_AS.png,"25-OCT-2019, 0700 UTC",20.62820816,71.7477951,20.6620388,71.67592621,CS,0.92,8.3711
2018_10_10_3DIMG_10OCT2018_0630_L1C_SGP_V01R00_B3_event12_VSCS_BOB.png,"10-OCT-2018, 0630 UTC",19.74594498,85.58314514,19.60976791,85.47533417,VSCS,0.91,18.8866
2020_11_30_3DIMG_30NOV2020_0700_L1C_SGP_V01R00_B3_event9_D_BOB.png,"30-NOV-2020, 0700 UTC",28.34913063,87.30806732,28.19003105,87.59555817,D,0.91,33.2515
2020_10_17_3DIMG_17OCT2020_0400_L1C_SGP_V01R00_B3_event5_D_AS.png,"17-OCT-2020, 0400 UTC",18.96133995,68.72917175,18.92714119,68.36981201,D,0.9,37.9854
2021_09_30_3DIMG_30SEP2021_0100_L1C_SGP_V01R00_B3_event6_D_AS.png,"30-SEP-2021, 0100 UTC",13.93406582,69.16040802,13.89895725,68.98072815,D,0.9,19.7821
2013_11_21_3DIMG_21NOV2013_0232_L1C_SGP_V01R00_B3_event8_SCS_BOB.png,"21-NOV-2013, 0232 UTC",20.93241692,83.42698669,20.8310833,83.39105225,SCS,0.94,11.8701
2013_12_12_3DIMG_12DEC2013_1800_L1C_SGP_V01R00_B3_event10_D_BOB.png,"12-DEC-2013, 1800 UTC",26.35958099,78.75531006,26.58600616,78.89905548,D,0.93,28.9588
2019_06_14_3DIMG_14JUN2019_2000_L1C_SGP_V01R00_B3_event3_VSCS_AS.png,"14-JUN-2019, 2000 UTC",15.96066475,67.57922363,15.82153225,67.50734711,VSCS,0.92,17.2753
2021_12_03_3DIMG_03DEC2021_0900_L1C_SGP_V01R00_B3_event10_CS_BOB.png,"3-DEC-2021, 0900 UTC",21.74057198,85.25971985,21.47168732,85.40346527,CS,0.92,33.3881
2016_10_21_3DIMG_21OCT2016_1600_L1C_SGP_V01R00_B3_event6_D_BOB.png,"21-OCT-2016, 1600 UTC",22.74431992,89.82358551,22.61090851,89.67984009,D,0.92,20.9182
2018_07_22_3DIMG_22JUL2018_0100_L1C_SGP_V01R00_B3_event6_D_BOB.png,"22-JUL-2018, 0100 UTC",14.31989098,86.55341339,14.38996887,86.84090424,D,0.92,31.9347
2023_06_13_3DIMG_13JUN2023_0730_L1C_SGP_V01R00_B3_event3_VSCS_AS.png,"13-JUN-2023, 0730 UTC",15.68230343,66.60894775,15.29892826,66.75269318,SCS,0.62,45.3268
2023_06_09_3DIMG_09JUN2023_1230_L1C_SGP_V01R00_B3_event3_VSCS_AS.png,"9-JUN-2023, 1230 UTC",21.16859245,67.07611847,21.10115242,67.04018402,CS,0.91,8.3741
2019_06_16_3DIMG_16JUN2019_1930_L1C_SGP_V01R00_B3_event3_CS_AS.png,"16-JUN-2019, 1930 UTC",15.33380985,66.17771912,15.473279,66.21365356,CS,0.92,15.9795
2015_10_10_3DIMG_10OCT2015_0730_L1C_SGP_V01R00_B3_event9_DD_AS.png,"10-OCT-2015, 0730 UTC",21.57257843,69.37602234,21.50532532,69.44789124,DD,0.91,10.5441
2019_12_06_3DIMG_06DEC2019_0130_L1C_SGP_V01R00_B3_event10_CS_AS.png,"6-DEC-2019, 0130 UTC",27.83917046,53.13296127,27.87111473,53.31264114,CS,0.91,18.0181
2015_07_27_3DIMG_27JUL2015_1930_L1C_SGP_V01R00_B3_event6_D_BOB.png,"27-JUL-2015, 1930 UTC",14.6700592,90.4704361,14.77500057,90.2188797,D,0.92,29.4627
2019_11_08_3DIMG_08NOV2019_0930_L1C_SGP_V01R00_B3_event9_VSCS_BOB.png,"8-NOV-2019, 0930 UTC",18.61903,87.59555817,18.4819088,87.73930359,VSCS,0.93,21.4965
2018_05_23_3DIMG_23MAY2018_0600_L1C_SGP_V01R00_B3_event3_SCS_AS.png,"23-MAY-2018, 0600 UTC",25.08993149,55.90003204,24.92617226,55.8640976,SCS,0.88,18.5658
2018_09_20_3DIMG_20SEP2018_1100_L1C_SGP_V01R00_B3_event10_DD_BOB.png,"20-SEP-2018, 1100 UTC",18.51619911,85.97843933,18.44761086,85.87062836,DD,0.93,13.6908
2020_12_02_3DIMG_02DEC2020_1200_L1C_SGP_V01R00_B3_event9_CS_BOB.png,"2-DEC-2020, 1200 UTC",27.48715973,81.41457367,27.16615868,81.19895172,CS,0.91,41.5662
2019_11_02_3DIMG_02NOV2019_0100_L1C_SGP_V01R00_B3_event7_D_AS_event8_SCS_AS.png,"2-NOV-2019, 0100 UTC",23.04401398,55.5406723,23.83988762,55.79222488,D,0.3,92.1428
2019_11_02_3DIMG_02NOV2019_0100_L1C_SGP_V01R00_B3_event7_D_AS_event8_SCS_AS.png,"2-NOV-2019, 0100 UTC",20.42505836,68.44168854,20.49280548,68.54949188,VSCS,0.73,13.5235
2022_08_09_3DIMG_09AUG2022_1600_L1C_SGP_V01R00_B3_event6_D_BOB.png,"9-AUG-2022, 1600 UTC",15.33380985,83.57073212,15.40355587,83.60666656,D,0.89,8.6597
2014_10_28_3DIMG_28OCT2014_0900_L1C_SGP_V01R00_B3_event7_ESCS_AS.png,"28-OCT-2014, 0900 UTC",20.45893669,61.61385345,20.42505836,61.6497879,ESCS,0.51,5.3112
2021_12_03_3DIMG_03DEC2021_1300_L1C_SGP_V01R00_B3_event10_CS_BOB.png,"3-DEC-2021, 1300 UTC",21.13487625,85.00816345,21.03368187,85.04410553,CS,0.93,11.8541
2014_10_11_3DIMG_11OCT2014_1100_L1C_SGP_V01R00_B3_event6_ESCS_BOB.png,"11-OCT-2014, 1100 UTC",20.56052208,84.82849121,20.45893669,84.75661469,ESCS,0.94,13.551
2021_10_03_3DIMG_03OCT2021_0500_L1C_SGP_V01R00_B3_event6_SCS_AS.png,"3-OCT-2021, 0500 UTC",12.45504475,58.73897552,12.38439369,58.66710281,SCS,0.93,11.074
2021_05_17_3DIMG_17MAY2021_2330_L1C_SGP_V01R00_B3_event2_VSCS_AS.png,"17-MAY-2021, 2330 UTC",15.26404095,71.17282104,15.15934181,71.10094452,SCS,0.92,13.9648
2022_08_13_3DIMG_13AUG2022_0200_L1C_SGP_V01R00_B3_event7_D_AS.png,"13-AUG-2022, 0200 UTC",14.63506794,63.62626648,14.77500057,63.51845932,D,0.93,19.4049
2013_11_19_3DIMG_19NOV2013_0930_L1C_SGP_V01R00_B3_event8_D_BOB.png,"19-NOV-2013, 0930 UTC",21.94190216,85.2237854,21.87482262,85.11597443,D,0.92,13.3918
2023_06_06_3DIMG_06JUN2023_1400_L1C_SGP_V01R00_B3_event3_CS_AS.png,"6-JUN-2023, 1400 UTC",24.30188751,65.99803925,24.13708115,66.03397369,CS,0.31,18.6844
2020_05_16_3DIMG_16MAY2020_0330_L1C_SGP_V01R00_B3_event1_D_BOB.png,"16-MAY-2020, 0330 UTC",25.74274635,86.44560242,25.64505196,86.44560242,D,0.91,10.8631
2016_11_03_3DIMG_03NOV2016_1600_L1C_SGP_V01R00_B3_event7_D_BOB.png,"3-NOV-2016, 1600 UTC",22.2433548,85.15190887,22.17642212,85.15190887,D,0.92,7.4426
2021_10_01_3DIMG_01OCT2021_2230_L1C_SGP_V01R00_B3_event6_SCS_AS.png,"1-OCT-2021, 2230 UTC",12.77273369,62.5841217,12.70217037,62.62005997,SCS,0.94,8.7611
2023_06_12_3DIMG_12JUN2023_2130_L1C_SGP_V01R00_B3_event3_VSCS_AS.png,"12-JUN-2023, 2130 UTC",16.37747383,67.14798737,15.96066475,67.18392944,VSCS,0.64,46.5057
2019_10_29_3DIMG_29OCT2019_2100_L1C_SGP_V01R00_B3_event7_ESCS_AS.png,"29-OCT-2019, 2100 UTC",17.13926888,62.5841217,17.07014275,62.54818726,ESCS,0.87,8.5829
2014_10_25_3DIMG_25OCT2014_0630_L1C_SGP_V01R00_B3_event7_D_AS.png,"25-OCT-2014, 0630 UTC",24.03809357,61.43417358,24.03809357,61.32636261,D,0.92,10.9484
2020_10_11_3DIMG_11OCT2020_0430_L1C_SGP_V01R00_B3_event4_D_BOB.png,"11-OCT-2020, 0430 UTC",21.33705711,86.01437378,21.37072754,85.90656281,D,0.91,11.7761
2020_10_17_3DIMG_17OCT2020_2100_L1C_SGP_V01R00_B3_event5_D_AS.png,"17-OCT-2020, 2100 UTC",18.96133995,66.60894775,19.09806633,66.57301331,D,0.9,15.6655
2023_06_10_3DIMG_10JUN2023_1830_L1C_SGP_V01R00_B3_event3_VSCS_AS.png,"10-JUN-2023, 1830 UTC",19.33706284,67.25579834,19.37117577,67.14798737,CS,0.92,11.9297
2023_12_03_3DIMG_03DEC2023_1000_L1C_SGP_V01R00_B3_event9_CS_BOB.png,"3-DEC-2023, 1000 UTC",24.49937057,82.06141663,24.49937057,82.52858734,CS,0.83,47.27
2023_06_09_3DIMG_09JUN2023_1900_L1C_SGP_V01R00_B3_event3_VSCS_AS.png,"9-JUN-2023, 1900 UTC",20.6620388,67.36360931,20.25555992,66.78862762,CS,0.91,75.041
2015_07_10_3DIMG_10JUL2015_1200_L1C_SGP_V01R00_B3_event4_D_BOB.png,"10-JUL-2015, 1200 UTC",13.09001827,83.46292114,13.23090172,83.31917572,D,0.92,22.0827
2018_11_10_3DIMG_10NOV2018_0500_L1C_SGP_V01R00_B3_event13_CS_BOB.png,"10-NOV-2018, 0500 UTC",23.21021843,89.17674255,23.24343491,88.99706268,CS,0.9,18.728
2019_10_26_3DIMG_26OCT2019_0800_L1C_SGP_V01R00_B3_event7_VSCS_AS.png,"26-OCT-2019, 0800 UTC",20.15377045,69.8791275,20.1877079,69.84318542,VSCS,0.93,5.3211
2021_09_14_3DIMG_14SEP2021_1130_L1C_SGP_V01R00_B3_event4_D_BOB.png,"14-SEP-2021, 1130 UTC",14.00426483,82.49265289,14.21473122,82.27703094,D,0.92,32.9906
2018_05_26_3DIMG_26MAY2018_0900_L1C_SGP_V01R00_B3_event3_CS_AS.png,"26-MAY-2018, 0900 UTC",18.6532917,53.09702682,18.34467697,52.98921967,CS,0.93,36.1504
2023_06_16_3DIMG_16JUN2023_2230_L1C_SGP_V01R00_B3_event3_DD_AS.png,"16-JUN-2023, 2230 UTC",11.85389805,71.10094452,11.39328671,70.99314117,D,0.81,52.5462
2018_12_13_3DIMG_13DEC2018_0200_L1C_SGP_V01R00_B3_event14_DD_BOB.png,"13-DEC-2018, 0200 UTC",27.96689034,87.59555817,27.80721664,87.34400177,DD,0.91,30.4382
2020_10_22_3DIMG_22OCT2020_0300_L1C_SGP_V01R00_B3_event6_D_BOB.png,"22-OCT-2020, 0300 UTC",18.10425568,86.94870758,17.55347443,86.94870758,D,0.92,61.2441
2022_03_22_3DIMG_22MAR2022_0500_L1C_SGP_V01R00_B3_event2_DD_BOB.png,"22-MAR-2022, 0500 UTC",21.13487625,94.17183685,21.06742096,94.20777893,DD,0.89,8.3763
