image_name,serial_number_of_system_during_year,basin_of_origin,name,date-dd-mm-yyyy,time-utc,predicted_lat,predicted_long,predicted_class,gt_class,lat_error,long_error,distance_from_closest_gt
2015_11_06_3DIMG_06NOV2015_0330_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,0330,13.477248,62.44038,CS,CS,0.07035828,0.28748703,32.06057154
2015_11_06_3DIMG_06NOV2015_0400_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,0400,13.477248,62.40444,CS,CS,0.07035828,0.32342148,35.84190283
2015_11_06_3DIMG_06NOV2015_0430_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,0430,13.547586,62.2607,CS,CS,0.246274,0.21561813,35.9687864
2015_11_06_3DIMG_06NOV2015_0500_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,0500,13.582747,62.224762,CS,CS,0.281435,0.25154877,41.46585866
2015_11_06_3DIMG_06NOV2015_0600_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,0600,13.442072,61.973213,CS,CS,0.24638367,0.107810974,29.77684036
2015_11_06_3DIMG_06NOV2015_0630_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,0630,13.582747,61.865402,CS,CS,0.3870592,0.03593445,43.2141985
2015_11_06_3DIMG_06NOV2015_0700_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,0700,13.617903,61.865402,CS,CS,0.45743275,0.14374161,53.18772248
2015_11_06_3DIMG_06NOV2015_0730_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,0730,13.40689,61.577915,CS,CS,0.2464199,0.07187271,28.48321013
2015_11_06_3DIMG_06NOV2015_0800_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,0800,13.371702,61.470108,CS,CS,0.28168392,0.14374542,34.97361286
2015_11_06_3DIMG_06NOV2015_0830_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,0830,13.547586,61.613853,CS,CS,0.45756817,0.07187271,51.47017768
2015_11_06_3DIMG_06NOV2015_0900_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,0900,13.16047,61.434174,CS,CS,0.07045174,0.0718689,11.04263693
2015_11_06_3DIMG_06NOV2015_0930_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,0930,13.16047,61.18262,CS,CS,0.07045174,0.21561432,24.62803608
2015_11_06_3DIMG_06NOV2015_1000_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,1000,13.090018,61.11075,CS,CS,0.035233498,0.17967987,19.85214464
2015_11_06_3DIMG_06NOV2015_1030_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,1030,12.984302,61.074814,CS,CS,0.07048321,0.14374161,17.43346967
2015_11_06_3DIMG_06NOV2015_1100_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,1100,12.87854,60.967003,CS,CS,0.10576153,0.21561813,26.15998728
2015_11_06_3DIMG_06NOV2015_1130_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,1130,12.808007,61.074814,CS,CS,0.17629433,0.0,19.60303473
2015_11_06_3DIMG_06NOV2015_1200_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,1200,12.949053,60.967003,CS,CS,0.035248756,0.035938263,5.525174759
2015_11_06_3DIMG_06NOV2015_1230_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,1230,13.16047,61.254494,CS,CS,0.17616844,0.28749084,36.788207
2015_11_06_3DIMG_06NOV2015_1300_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,1300,13.195688,61.326363,CS,CS,0.21138668,0.43122864,52.28570638
2015_11_06_3DIMG_06NOV2015_1330_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,1330,13.090018,61.11075,CS,CS,0.21147823,0.21561432,33.14757817
2015_11_06_3DIMG_06NOV2015_1400_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,1400,12.949053,61.038876,CS,CS,0.07051277,0.17967987,20.99330146
2015_11_06_3DIMG_06NOV2015_1430_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,1430,12.984302,61.11075,CS,CS,0.10576153,0.3234253,36.97141122
2015_11_06_3DIMG_06NOV2015_1500_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,1500,13.019546,61.038876,CS,CS,0.14100552,0.25155258,31.4474807
2015_11_06_3DIMG_06NOV2015_1530_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,1530,12.984302,61.00294,CS,CS,0.10576153,0.21561813,26.15998728
2015_11_06_3DIMG_06NOV2015_1600_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,1600,13.019546,60.93107,CS,CS,0.14100552,0.25155258,31.4474807
2015_11_06_3DIMG_06NOV2015_1630_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,1630,13.019546,60.82326,CS,CS,0.14100552,0.14374542,22.10171819
2015_11_06_3DIMG_06NOV2015_2000_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,2000,12.772734,60.320156,CS,CS,0.070542336,0.14374542,17.44857511
2015_11_06_3DIMG_06NOV2015_2030_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,2030,12.772734,60.39203,CS,CS,0.0,0.03593445,3.896852741
2015_11_06_3DIMG_06NOV2015_2100_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,2100,12.737454,60.427963,CS,CS,0.035279274,0.0718689,8.725782149
2015_11_06_3DIMG_06NOV2015_2130_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,2130,12.87854,60.39203,CS,CS,0.10580635,0.03593445,12.39344007
2015_11_06_3DIMG_06NOV2015_2200_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,2200,12.949053,60.499836,CS,CS,0.17631912,0.25155258,33.58602154
2015_11_06_3DIMG_06NOV2015_2230_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,2230,12.87854,60.248283,CS,CS,0.10580635,0.0,11.76512941
2015_11_06_3DIMG_06NOV2015_2300_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,2300,12.913799,60.176414,CS,CS,0.1410656,0.03593445,16.16232071
2015_11_06_3DIMG_06NOV2015_2330_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,06-11-2015,2330,12.913799,60.176414,CS,CS,0.1410656,0.035938263,16.1624204
2015_11_07_3DIMG_07NOV2015_0000_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,07-11-2015,0000,12.984302,60.068604,CS,CS,0.21156788,0.0,23.52527475
2015_11_07_3DIMG_07NOV2015_0030_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,07-11-2015,0030,13.125247,60.10454,CS,CS,0.3525133,0.07187271,39.96400703
2015_11_07_3DIMG_07NOV2015_0100_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,07-11-2015,0100,13.266109,60.03267,CS,CS,0.49337578,0.10780716,56.09033047
2015_11_07_3DIMG_07NOV2015_0130_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,07-11-2015,0130,13.054785,59.781116,CS,CS,0.2820511,0.035938263,31.60359821
2015_11_07_3DIMG_07NOV2015_0200_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,07-11-2015,0200,13.019546,59.601437,CS,CS,0.24681187,0.14374542,31.55851699
2015_11_07_3DIMG_07NOV2015_0230_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,07-11-2015,0230,12.843276,59.421757,CS,CS,0.070542336,0.21561813,24.65987199
2015_11_07_3DIMG_07NOV2015_0300_L1C_SGP_V01R00_B3_event11_CS_AS.png,11,AS,AS-E11-2015,07-11-2015,0300,12.843276,59.49363,CS,CS,0.070542336,0.10780716,14.07722111
2015_11_07_3DIMG_07NOV2015_0600_L1C_SGP_V01R00_B3_event11_SCS_AS.png,11,AS,AS-E11-2015,07-11-2015,0600,12.772734,59.170204,SCS,SCS,0.10585213,0.0,11.77021951
2015_11_07_3DIMG_07NOV2015_0630_L1C_SGP_V01R00_B3_event11_SCS_AS.png,11,AS,AS-E11-2015,07-11-2015,0630,12.70217,59.026463,SCS,SCS,0.03528881,0.07187271,8.728564366
2015_11_07_3DIMG_07NOV2015_0700_L1C_SGP_V01R00_B3_event11_SCS_AS.png,11,AS,AS-E11-2015,07-11-2015,0700,12.666882,58.882717,SCS,SCS,0.0,0.17967987,19.49321799
2015_11_07_3DIMG_07NOV2015_0730_L1C_SGP_V01R00_B3_event11_SCS_AS.png,11,AS,AS-E11-2015,07-11-2015,0730,12.666882,58.882717,SCS,SCS,0.0,0.07187271,7.797370093
2015_11_07_3DIMG_07NOV2015_0800_L1C_SGP_V01R00_B3_event11_SCS_AS.png,11,AS,AS-E11-2015,07-11-2015,0800,12.737454,58.667103,SCS,SCS,0.10586643,0.21561432,26.18532027
2015_11_07_3DIMG_07NOV2015_0830_L1C_SGP_V01R00_B3_event11_SCS_AS.png,11,AS,AS-E11-2015,07-11-2015,0830,12.666882,58.59523,SCS,SCS,0.03529358,0.25155258,27.57318661
2015_11_07_3DIMG_07NOV2015_0900_L1C_SGP_V01R00_B3_event11_SCS_AS.png,11,AS,AS-E11-2015,07-11-2015,0900,12.737454,58.487423,SCS,SCS,0.17646885,0.28748703,36.85012582
2015_11_07_3DIMG_07NOV2015_0930_L1C_SGP_V01R00_B3_event11_SCS_AS.png,11,AS,AS-E11-2015,07-11-2015,0930,12.737454,58.41555,SCS,SCS,0.10586643,0.3234253,37.00769247
2015_11_07_3DIMG_07NOV2015_1000_L1C_SGP_V01R00_B3_event11_SCS_AS.png,11,AS,AS-E11-2015,07-11-2015,1000,12.772734,58.451485,SCS,SCS,0.1411457,0.17967987,25.02405243
2015_11_07_3DIMG_07NOV2015_1030_L1C_SGP_V01R00_B3_event11_SCS_AS.png,11,AS,AS-E11-2015,07-11-2015,1030,12.70217,58.379616,SCS,SCS,0.03528881,0.17967987,19.88291173
2015_11_07_3DIMG_07NOV2015_1100_L1C_SGP_V01R00_B3_event11_SCS_AS.png,11,AS,AS-E11-2015,07-11-2015,1100,12.666882,58.307743,SCS,SCS,0.0,0.21561432,23.39169584
2015_11_07_3DIMG_07NOV2015_1130_L1C_SGP_V01R00_B3_event11_SCS_AS.png,11,AS,AS-E11-2015,07-11-2015,1130,12.666882,58.199936,SCS,SCS,0.0,0.25154877,27.29017358
2015_11_07_3DIMG_07NOV2015_1200_L1C_SGP_V01R00_B3_event11_SCS_AS.png,11,AS,AS-E11-2015,07-11-2015,1200,12.631588,58.163998,SCS,SCS,0.03529358,0.25155258,27.57318661
2015_11_07_3DIMG_07NOV2015_1500_L1C_SGP_V01R00_B3_event11_VSCS_AS.png,11,AS,AS-E11-2015,07-11-2015,1500,12.808007,57.69683,VSCS,VSCS,0.24702168,0.21561432,36.07716013
2015_11_07_3DIMG_07NOV2015_1530_L1C_SGP_V01R00_B3_event11_VSCS_AS.png,11,AS,AS-E11-2015,07-11-2015,1530,12.808007,57.69683,SCS,VSCS,0.17641926,0.10780716,22.83768036
2015_11_07_3DIMG_07NOV2015_1600_L1C_SGP_V01R00_B3_event11_VSCS_AS.png,11,AS,AS-E11-2015,07-11-2015,1600,12.843276,57.553085,VSCS,VSCS,0.21168804,0.14374542,28.23345601
2015_11_07_3DIMG_07NOV2015_1630_L1C_SGP_V01R00_B3_event11_VSCS_AS.png,11,AS,AS-E11-2015,07-11-2015,1630,12.772734,57.553085,SCS,VSCS,0.10585213,0.035938263,12.39891514
2015_11_07_3DIMG_07NOV2015_2000_L1C_SGP_V01R00_B3_event11_VSCS_AS.png,11,AS,AS-E11-2015,07-11-2015,2000,12.70217,56.870304,SCS,VSCS,0.03528881,0.0,3.92393672
2015_11_07_3DIMG_07NOV2015_2030_L1C_SGP_V01R00_B3_event11_VSCS_AS.png,11,AS,AS-E11-2015,07-11-2015,2030,12.70217,56.83437,VSCS,VSCS,0.03528881,0.07187271,8.728564366
2015_11_07_3DIMG_07NOV2015_2100_L1C_SGP_V01R00_B3_event11_VSCS_AS.png,11,AS,AS-E11-2015,07-11-2015,2100,12.666882,56.79843,VSCS,VSCS,0.0,0.14374161,15.59432619
2015_11_07_3DIMG_07NOV2015_2130_L1C_SGP_V01R00_B3_event11_VSCS_AS.png,11,AS,AS-E11-2015,07-11-2015,2130,12.70217,56.72656,VSCS,VSCS,0.03528881,0.17967987,19.88291173
2015_11_07_3DIMG_07NOV2015_2200_L1C_SGP_V01R00_B3_event11_VSCS_AS.png,11,AS,AS-E11-2015,07-11-2015,2200,12.737454,56.54688,VSCS,VSCS,0.07057285,0.03593445,8.762118028
2015_11_07_3DIMG_07NOV2015_2230_L1C_SGP_V01R00_B3_event11_VSCS_AS.png,11,AS,AS-E11-2015,07-11-2015,2230,12.666882,56.510944,VSCS,VSCS,0.0,0.10780716,11.69584817
2015_11_07_3DIMG_07NOV2015_2300_L1C_SGP_V01R00_B3_event11_VSCS_AS.png,11,AS,AS-E11-2015,07-11-2015,2300,12.596289,56.331264,VSCS,VSCS,0.07059288,0.03593445,8.764592631
2015_11_07_3DIMG_07NOV2015_2330_L1C_SGP_V01R00_B3_event11_VSCS_AS.png,11,AS,AS-E11-2015,07-11-2015,2330,12.631588,56.18752,VSCS,VSCS,0.03529358,0.0,3.924466939
2015_11_08_3DIMG_08NOV2015_0000_L1C_SGP_V01R00_B3_event11_VSCS_AS.png,11,AS,AS-E11-2015,08-11-2015,0000,12.70217,56.079712,VSCS,VSCS,0.03528881,0.035938263,5.53141319
2015_11_08_3DIMG_08NOV2015_0300_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,0300,12.666882,55.4688,ESCS,ESCS,0.0,0.0,0.0
2015_11_08_3DIMG_08NOV2015_0300_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,0300,10.754274,83.71447,D,D,0.07108784,0.03593445,8.825892024
2015_11_08_3DIMG_08NOV2015_0330_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,0330,12.70217,55.360992,ESCS,ESCS,0.03528881,0.0,3.92393672
2015_11_08_3DIMG_08NOV2015_0330_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,0330,10.683187,83.6426,D,D,0.0,0.0718689,7.85294264
2015_11_08_3DIMG_08NOV2015_0400_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,0400,12.70217,55.253185,ESCS,ESCS,0.03528881,0.0,3.92393672
2015_11_08_3DIMG_08NOV2015_0400_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,0400,10.789811,83.46292,D,D,0.1066246,0.0718689,14.22021268
2015_11_08_3DIMG_08NOV2015_0430_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,0430,12.70217,55.21725,ESCS,ESCS,0.03528881,0.0,3.92393672
2015_11_08_3DIMG_08NOV2015_0430_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,0430,10.967435,83.28324,D,D,0.21316051,0.17967987,30.77026733
2015_11_08_3DIMG_08NOV2015_0500_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,0500,12.70217,55.073505,ESCS,ESCS,0.03528881,0.0,3.92393672
2015_11_08_3DIMG_08NOV2015_0500_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,0500,11.038454,83.21137,D,D,0.2841797,0.1437378,35.28233206
2015_11_08_3DIMG_08NOV2015_0600_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,0600,12.666882,54.78602,ESCS,ESCS,0.0,0.07187271,7.797370093
2015_11_08_3DIMG_08NOV2015_0600_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,0600,11.073957,82.99575,D,D,0.2841463,0.21562195,39.40127164
2015_11_08_3DIMG_08NOV2015_0630_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,0630,12.70217,54.5704,ESCS,ESCS,0.03528881,0.17967987,19.88291173
2015_11_08_3DIMG_08NOV2015_0630_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,0630,11.038454,82.92388,D,D,0.24864292,0.21561432,36.31262082
2015_11_08_3DIMG_08NOV2015_0700_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,0700,12.70217,54.462593,ESCS,ESCS,0.03528881,0.17967987,19.88291173
2015_11_08_3DIMG_08NOV2015_0700_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,0700,10.931919,82.959816,D,D,0.14210796,0.071876526,17.64375985
2015_11_08_3DIMG_08NOV2015_0730_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,0730,12.666882,54.24698,ESCS,ESCS,0.0,0.25155258,27.29058743
2015_11_08_3DIMG_08NOV2015_0730_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,0730,10.896399,82.70827,D,D,0.03552437,0.3234253,35.53717964
2015_11_08_3DIMG_08NOV2015_0800_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,0800,12.70217,54.21104,ESCS,ESCS,0.03528881,0.17967987,19.88291173
2015_11_08_3DIMG_08NOV2015_0800_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,0800,11.073957,82.63639,D,D,0.21308327,0.28749084,39.3233711
2015_11_08_3DIMG_08NOV2015_0830_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,0830,12.666882,54.103233,ESCS,ESCS,0.0,0.17967987,19.49321799
2015_11_08_3DIMG_08NOV2015_0830_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,0830,11.038454,82.60046,D,D,0.14205551,0.3234253,38.67880646
2015_11_08_3DIMG_08NOV2015_0900_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,0900,12.631588,53.923553,ESCS,ESCS,0.03529358,0.25155258,27.57318661
2015_11_08_3DIMG_08NOV2015_0900_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,0900,11.073957,82.780136,D,D,0.1775589,0.03593445,20.12952452
2015_11_08_3DIMG_08NOV2015_0930_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,0930,12.772734,53.815746,ESCS,ESCS,0.10585213,0.25155258,29.71538547
2015_11_08_3DIMG_08NOV2015_0930_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,0930,11.14495,82.67233,D,D,0.24855137,0.107803345,30.03799451
2015_11_08_3DIMG_08NOV2015_1000_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,1000,12.772734,53.743874,ESCS,ESCS,0.10585213,0.21561813,26.18207467
2015_11_08_3DIMG_08NOV2015_1000_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,1000,11.14495,82.63639,D,D,0.24855137,0.071876526,28.72946776
2015_11_08_3DIMG_08NOV2015_1030_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,1030,12.737454,53.600132,ESCS,ESCS,0.07057285,0.25154877,28.39239017
2015_11_08_3DIMG_08NOV2015_1030_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,1030,11.215925,82.56452,D,D,0.24849033,0.0718689,28.72219291
2015_11_08_3DIMG_08NOV2015_1100_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,1100,12.737454,53.456387,ESCS,ESCS,0.07057285,0.28748703,32.15693999
2015_11_08_3DIMG_08NOV2015_1100_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,1100,11.18044,82.780136,D,D,0.21300507,0.17967987,30.74793812
2015_11_08_3DIMG_08NOV2015_1130_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,1130,12.737454,53.34858,ESCS,ESCS,0.07057285,0.28748703,32.15693999
2015_11_08_3DIMG_08NOV2015_1130_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,1130,11.14495,82.70827,D,D,0.17751503,0.17967987,27.82298242
2015_11_08_3DIMG_08NOV2015_1200_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,1200,12.70217,53.276707,ESCS,ESCS,0.03528881,0.17967987,19.88291173
2015_11_08_3DIMG_08NOV2015_1200_L1C_SGP_V01R00_B3_event12_D_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,1200,11.073957,82.52859,D,D,0.07101059,0.03593445,8.816327226
2015_11_08_3DIMG_08NOV2015_1230_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,1230,12.772734,53.240772,ESCS,ESCS,0.10585213,0.10780716,16.59138259
2015_11_08_3DIMG_08NOV2015_1300_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,1300,12.70217,53.13296,ESCS,ESCS,0.03528881,0.17967987,19.88291173
2015_11_08_3DIMG_08NOV2015_1330_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,1330,12.631588,53.025154,ESCS,ESCS,0.03529358,0.17967987,19.88566185
2015_11_08_3DIMG_08NOV2015_1400_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,1400,12.666882,53.061092,ESCS,ESCS,0.0,0.03593445,3.89847813
2015_11_08_3DIMG_08NOV2015_1430_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,1430,12.737454,52.737667,ESCS,ESCS,0.07057285,0.25155258,28.39278785
2015_11_08_3DIMG_08NOV2015_1500_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,1500,12.737454,52.7736,ESCS,ESCS,0.07057285,0.14374542,17.45592348
2015_11_08_3DIMG_08NOV2015_1530_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,1530,12.737454,52.59392,ESCS,ESCS,0.07057285,0.21561813,24.67022159
2015_11_08_3DIMG_08NOV2015_1600_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,1600,12.70217,52.414246,ESCS,ESCS,0.07058239,0.28748703,32.16139137
2015_11_08_3DIMG_08NOV2015_1630_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,1630,12.70217,52.162693,ESCS,ESCS,0.1411848,0.50310135,56.80088697
2015_11_08_3DIMG_08NOV2015_2000_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,2000,12.455045,51.659588,ESCS,ESCS,0.0,0.28748703,31.21476892
2015_11_08_3DIMG_08NOV2015_2000_L1C_SGP_V01R00_B3_event12_DD_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,2000,11.002947,81.45051,DD,DD,0.2839365,0.3234253,47.34808196
2015_11_08_3DIMG_08NOV2015_2030_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,2030,12.313723,51.587715,ESCS,ESCS,0.14132214,0.17967987,25.05510065
2015_11_08_3DIMG_08NOV2015_2030_L1C_SGP_V01R00_B3_event12_DD_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,2030,11.14495,81.3427,DD,DD,0.14193344,0.21561432,28.32215198
2015_11_08_3DIMG_08NOV2015_2100_L1C_SGP_V01R00_B3_event11_ESCS_AS.png,11,AS,AS-E11-2015,08-11-2015,2100,12.34906,51.515846,ESCS,ESCS,0.10598469,0.14374161,19.55935882
2015_11_08_3DIMG_08NOV2015_2100_L1C_SGP_V01R00_B3_event12_DD_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,2100,11.215925,81.27083,DD,DD,0.07095814,0.2515564,28.54627305
2015_11_08_3DIMG_08NOV2015_2130_L1C_SGP_V01R00_B3_event12_DD_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,2130,11.109456,81.3427,DD,DD,0.17742729,0.35935974,43.88316933
2015_11_08_3DIMG_08NOV2015_2200_L1C_SGP_V01R00_B3_event12_DD_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,2200,11.251407,81.27083,DD,DD,0.035476685,0.35935974,39.38661732
2015_11_08_3DIMG_08NOV2015_2230_L1C_SGP_V01R00_B3_event12_DD_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,2230,11.393287,81.30676,DD,DD,0.070931435,0.43122864,47.66842503
2015_11_08_3DIMG_08NOV2015_2300_L1C_SGP_V01R00_B3_event12_DD_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,2300,11.393287,81.27083,DD,DD,0.070931435,0.46717072,51.53680307
2015_11_08_3DIMG_08NOV2015_2330_L1C_SGP_V01R00_B3_event12_DD_BOB.png,12,BOB,BOB-E12-2015,08-11-2015,2330,11.428745,81.16302,DD,DD,0.035458565,0.3952942,43.26588677
2015_11_09_3DIMG_09NOV2015_0000_L1C_SGP_V01R00_B3_event11_VSCS_AS.png,11,AS,AS-E11-2015,09-11-2015,0000,12.419722,51.30023,VSCS,VSCS,0.10599899,0.28748703,33.37582273
2015_11_09_3DIMG_09NOV2015_0000_L1C_SGP_V01R00_B3_event12_DD_BOB.png,12,BOB,BOB-E12-2015,09-11-2015,0000,11.251407,81.19895,DD,DD,0.14188004,0.50309753,57.0767881
2015_11_09_3DIMG_09NOV2015_0030_L1C_SGP_V01R00_B3_event11_VSCS_AS.png,11,AS,AS-E11-2015,09-11-2015,0030,12.384394,51.228355,VSCS,VSCS,0.07067108,0.35935974,39.81757816
